company,year,text,label,score,score_diff,all_labels,all_scores,text_short
BMWGroup,2023,jeder Betreiber muss...langfristige Ziele aufzeigen,konkrete Maßnahme,0.802258312702179,0.6550821959972382,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.802258312702179, 0.1471761167049408, 0.05056555196642876]",jeder Betreiber muss...langfristige Ziele aufzeigen
BMWGroup,2023,"Die BMW Group beabsichtigt, bis zum Jahr 2030 die CO2-Emissionen je produziertes Fahrzeug (Scope 1 und Scope 2) im Vergleich zum Basisjahr 2019 im Durchschnitt um 80% zu reduzieren.",konkrete Maßnahme,0.973574697971344,0.9603233449161053,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.973574697971344, 0.013251353055238724, 0.013173935934901237]","Die BMW Group beabsichtigt, bis zum Jahr 2030 die CO2-Emissionen je produziertes Fahrzeug (Scope 1 und Scope 2) im Vergleich zum Basisjahr 2019 im Dur"
BMWGroup,2023,"finanziert die BMW Group ... verschiedene Klimaschutzprojekte in Höhe der im Berichtsjahr verbliebenen Scope-1- und Scope-2-Emissionen sowie der Kategorie ""Dienstreisen"" in Scope 3.",konkrete Maßnahme,0.9986241459846497,0.9976279166294262,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9986241459846497, 0.0009962293552234769, 0.0003796059754677117]",finanziert die BMW Group ... verschiedene Klimaschutzprojekte in Höhe der im Berichtsjahr verbliebenen Scope-1- und Scope-2-Emissionen sowie der Kateg
BMWGroup,2023,"Die BMW Group verfolgt das Ziel, die Abhängigkeit von fossilen Energieträgern zu verringern.",konkrete Maßnahme,0.9744476675987244,0.9558709338307381,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9744476675987244, 0.018576733767986298, 0.006975595373660326]","Die BMW Group verfolgt das Ziel, die Abhängigkeit von fossilen Energieträgern zu verringern."
BMWGroup,2023,Reduktionsziel -25% bis 2030,konkrete Maßnahme,0.6746554374694824,0.5074568092823029,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6746554374694824, 0.16719862818717957, 0.1581459641456604]",Reduktionsziel -25% bis 2030
BMWGroup,2023,"Rückgang des Energieverbrauchs bei gleichzeitig gestiegenem Produktionsvolumen sind die CO2-Emissionen je produziertes Fahrzeug1 an den Standorten der BMW Group um 12,5% auf 0,28 t CO2 gesunken (2022: 0,32 t CO2).",konkrete Maßnahme,0.5722737908363342,0.3554869741201401,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5722737908363342, 0.21678681671619415, 0.21093936264514923]",Rückgang des Energieverbrauchs bei gleichzeitig gestiegenem Produktionsvolumen sind die CO2-Emissionen je produziertes Fahrzeug1 an den Standorten der
BMWGroup,2023,"Gegenüber dem Basisjahr 2019 entspricht das einer Reduzierung um 30,0%.",unsicher,0.42334043979644775,0.0818454921245575,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.42334043979644775, 0.34149494767189026, 0.23516468703746796]","Gegenüber dem Basisjahr 2019 entspricht das einer Reduzierung um 30,0%."
BMWGroup,2023,"CO2-Emissionen über die gesamte Wertschöpfungskette reduzieren Die BMW Group arbeitet mit Nachdruck an der technisch möglichen, substanziellen Verringerung der Scope-1- und Scope-2Emissionen, um dieses Ziel weiterhin für jedes Geschäftsjahr zu erreichen.",konkrete Maßnahme,0.9995895028114319,0.9992912586603779,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9995895028114319, 0.0002982441510539502, 0.00011231977987335995]","CO2-Emissionen über die gesamte Wertschöpfungskette reduzieren Die BMW Group arbeitet mit Nachdruck an der technisch möglichen, substanziellen Verring"
BMWGroup,2023,"Wir unterstützen ... Klimaschutzprojekte ... in voller Höhe unseres Bilanzumfangs der Scope-1- und Scope-2-Emissionen2 sowie der Scope-3-Kategorie ""Dienstreisen"".",konkrete Maßnahme,0.9995482563972473,0.9991975390585139,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9995482563972473, 0.00035071733873337507, 0.00010107269190484658]","Wir unterstützen ... Klimaschutzprojekte ... in voller Höhe unseres Bilanzumfangs der Scope-1- und Scope-2-Emissionen2 sowie der Scope-3-Kategorie ""Di"
BMWGroup,2023,CO2-Emissionsreduzierung,konkrete Maßnahme,0.876737654209137,0.7791359201073647,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.876737654209137, 0.09760173410177231, 0.025660628452897072]",CO2-Emissionsreduzierung
BMWGroup,2023,Zusätzlichkeit und Dauerhaftigkeit der erzielten CO2-Emissionsreduzierung,konkrete Maßnahme,0.9770973324775696,0.9605137333273888,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9770973324775696, 0.016583599150180817, 0.006319061387330294]",Zusätzlichkeit und Dauerhaftigkeit der erzielten CO2-Emissionsreduzierung
BMWGroup,2023,"Mit dem Projekt Green Transport Logistics verfolgt die BMW Group bereits seit 2015 das Ziel, Transporte auch innerhalb ihres weltweiten Produktions- und Vertriebsnetzwerks emissionsreduziert durchzuführen.",konkrete Maßnahme,0.9988532662391663,0.9979459809837863,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9988532662391663, 0.0009072852553799748, 0.00023946940200403333]","Mit dem Projekt Green Transport Logistics verfolgt die BMW Group bereits seit 2015 das Ziel, Transporte auch innerhalb ihres weltweiten Produktions- u"
BMWGroup,2023,— soziale und ökologische Standards im Lieferantennetzwerk zu verankern,konkrete Maßnahme,0.9920710325241089,0.9880717182531953,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9920710325241089, 0.003999314270913601, 0.0039296275936067104]",— soziale und ökologische Standards im Lieferantennetzwerk zu verankern
BMWGroup,2023,Die Rohstoffbeschaffung aus verantwortungsvollen Quellen zu fördern.,konkrete Maßnahme,0.9421713948249817,0.9089411459863186,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9421713948249817, 0.0332302488386631, 0.024598348885774612]",Die Rohstoffbeschaffung aus verantwortungsvollen Quellen zu fördern.
BMWGroup,2023,"Unseren Anspruch zur Einhaltung von Umwelt und Sozialstandards sowie Menschenrechten in unseren Rohstofflieferketten haben wir unter anderem in unserem BMW Group Supplier Code of Conduct formuliert. Darin verpflichten wir unsere Tier1Lieferanten, unsere Anforderungen an vorgelagerte Sublieferanten weiterzugeben.",konkrete Maßnahme,0.9996786117553711,0.9994032946706284,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9996786117553711, 0.00027531708474271, 4.610005271388218e-05]",Unseren Anspruch zur Einhaltung von Umwelt und Sozialstandards sowie Menschenrechten in unseren Rohstofflieferketten haben wir unter anderem in unsere
BMWGroup,2023,"""Zentrale Ansatzpunkte sind dabei der Verzicht, die Substitution oder die Reduzierung von Primär-Risikorohstoffen.""",konkrete Maßnahme,0.9943785667419434,0.991417019860819,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9943785667419434, 0.0029615468811243773, 0.00265990337356925]","""Zentrale Ansatzpunkte sind dabei der Verzicht, die Substitution oder die Reduzierung von Primär-Risikorohstoffen."""
BMWGroup,2023,"""Wirkt ... daran mit, Zertifizierungsstandards für kritische Wertschöpfungsstufen zu entwickeln...""",konkrete Maßnahme,0.918814480304718,0.8722013160586357,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.918814480304718, 0.046613164246082306, 0.03457237035036087]","""Wirkt ... daran mit, Zertifizierungsstandards für kritische Wertschöpfungsstufen zu entwickeln..."""
BMWGroup,2023,"Die BMW Group hat sich zudem zum Ziel gesetzt, bei ausgewählten Rohstoffen positive Wirkung durch lokale Entwicklungsprojekte zu generieren.",konkrete Maßnahme,0.8572508096694946,0.7503716126084328,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8572508096694946, 0.10687919706106186, 0.035870037972927094]","Die BMW Group hat sich zudem zum Ziel gesetzt, bei ausgewählten Rohstoffen positive Wirkung durch lokale Entwicklungsprojekte zu generieren."
BMWGroup,2023,Die BMW Group möchte die geopolitische Abhängigkeit und das damit verbundene Risiko reduzieren.,konkrete Maßnahme,0.6095463037490845,0.3630267083644867,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6095463037490845, 0.24651959538459778, 0.14393410086631775]",Die BMW Group möchte die geopolitische Abhängigkeit und das damit verbundene Risiko reduzieren.
BMWGroup,2023,"Die BMW Group wird im Zuge der neuen Generation von Batteriezellen bei Kobalt, Lithium und Nickel auch Sekundärrohstoffe einsetzen und Grünstrom beziehen",konkrete Maßnahme,0.711521327495575,0.5255470424890518,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.711521327495575, 0.18597428500652313, 0.10250436514616013]","Die BMW Group wird im Zuge der neuen Generation von Batteriezellen bei Kobalt, Lithium und Nickel auch Sekundärrohstoffe einsetzen und Grünstrom bezie"
BMWGroup,2023,CO2Emissionen in der Lieferkette ↗ reduzieren,konkrete Maßnahme,0.781282901763916,0.6247205436229706,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.781282901763916, 0.15656235814094543, 0.06215469166636467]",CO2Emissionen in der Lieferkette ↗ reduzieren
BMWGroup,2023,"Ziel ist es, präventiv und systematisch sicherzustellen, dass alle Qualitätsanforderungen stets erfüllt werden.",konkrete Maßnahme,0.9175805449485779,0.8687721416354179,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9175805449485779, 0.04880840331315994, 0.03361107409000397]","Ziel ist es, präventiv und systematisch sicherzustellen, dass alle Qualitätsanforderungen stets erfüllt werden."
BMWGroup,2023,"""Nachhaltigkeitsziele""",konkrete Maßnahme,0.998488187789917,0.9976704221917316,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.998488187789917, 0.0008177655981853604, 0.0006940286257304251]","""Nachhaltigkeitsziele"""
BMWGroup,2023,"Im Jahr 2024 wird das Unternehmen zusammen mit seinen Lieferanten die Implementierung weiter voranbringen, zusätzliche Use Cases zu Digitalisierung erarbeiten und für strategisch relevante Komponenten über das Industrienetzwerk skalieren.",konkrete Maßnahme,0.5538761615753174,0.20862063765525818,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5538761615753174, 0.3452555239200592, 0.1008683368563652]","Im Jahr 2024 wird das Unternehmen zusammen mit seinen Lieferanten die Implementierung weiter voranbringen, zusätzliche Use Cases zu Digitalisierung er"
BMWGroup,2023,Wir engagieren uns unter anderem für den Aufbau eines branchenweiten Beschwerdemechanismus.,konkrete Maßnahme,0.6006357669830322,0.30503663420677185,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6006357669830322, 0.2955991327762604, 0.10376506298780441]",Wir engagieren uns unter anderem für den Aufbau eines branchenweiten Beschwerdemechanismus.
BMWGroup,2023,"Die BMW Group arbeitet kontinuierlich daran, die Transparenz über die gesamte Lieferkette hinweg zu erhöhen. Vor der Unterzeichnung eines Vertrags mit der BMW Group verpflichten sich unsere Lieferanten, bei identifizierten Risiken im Rahmen der konkreten Risikoanalyse erforderliche Präventions oder Abhilfemaßnahmen sowie Kontrollmaßnahmen zu einem vereinbarten Zieltermin zu implementieren oder zu erweitern.",konkrete Maßnahme,0.7768837809562683,0.6500609815120697,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7768837809562683, 0.1268227994441986, 0.09629343450069427]","Die BMW Group arbeitet kontinuierlich daran, die Transparenz über die gesamte Lieferkette hinweg zu erhöhen. Vor der Unterzeichnung eines Vertrags mit"
BMWGroup,2023,Minimierung potenzieller Risiken oder die Behebung bestehender Defizite,konkrete Maßnahme,0.8088114857673645,0.686071552336216,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8088114857673645, 0.12273993343114853, 0.06844861805438995]",Minimierung potenzieller Risiken oder die Behebung bestehender Defizite
BMWGroup,2023,"Alle Standorte von Tier1-Lieferanten, bei denen ein Assessment stattgefunden hat, sollen die jeweils lokal geltenden gesetzlichen Anforderungen zur Nachhaltigkeit sowie internationale Menschenrechtsstandards (BMW Group Mindestanforderungen) erfüllen.",konkrete Maßnahme,0.9972692728042603,0.9952038533519953,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9972692728042603, 0.002065419452264905, 0.0006653252639807761]","Alle Standorte von Tier1-Lieferanten, bei denen ein Assessment stattgefunden hat, sollen die jeweils lokal geltenden gesetzlichen Anforderungen zur Na"
BMWGroup,2023,Deren Überprüfung durch ein erneutes Assessment erfolgt 2024.,unsicher,0.4518362581729889,0.09649255871772766,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4518362581729889, 0.35534369945526123, 0.19282005727291107]",Deren Überprüfung durch ein erneutes Assessment erfolgt 2024.
BMWGroup,2023,"Unser Ziel ist es, dass alle substanziierten Hinweise zu Umwelt oder Menschenrechtsverstößen durch die Vereinbarung von Abhilfemaßnahmen behoben werden.",konkrete Maßnahme,0.995585560798645,0.9928539444226772,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.995585560798645, 0.0027316163759678602, 0.0016829000087454915]","Unser Ziel ist es, dass alle substanziierten Hinweise zu Umwelt oder Menschenrechtsverstößen durch die Vereinbarung von Abhilfemaßnahmen behoben werde"
BMWGroup,2023,CO2-Emissionen über die gesamte Wertschöpfungskette reduzieren,konkrete Maßnahme,0.9339293241500854,0.8886638134717941,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9339293241500854, 0.04526551067829132, 0.020805172622203827]",CO2-Emissionen über die gesamte Wertschöpfungskette reduzieren
BMWGroup,2023,Die BMW Group hat bis 2026 eine Reduzierung der spezifischen CO2-Emissionen in der Wertschöpfungskette um mindestens die Hälfte gegenüber dem Basisjahr 2019 vor. Bis spätestens 2030 soll das gesamte Unternehmen CO2-neutral sein.,konkrete Maßnahme,0.939761221408844,0.9089360293000937,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.939761221408844, 0.030825192108750343, 0.029413605108857155]",Die BMW Group hat bis 2026 eine Reduzierung der spezifischen CO2-Emissionen in der Wertschöpfungskette um mindestens die Hälfte gegenüber dem Basisjah
BMWGroup,2023,Die größte Wirkung zur CO2Reduzierung in der Lieferkette bietet aus unserer Sicht jedoch Grünstrom. Die BMW Group macht seine Verwendung bei direkten Lieferanten (Tier1) und für energieintensive Prozesse in der Vorkette (nTier) zu einem Kriterium für Neuvergaben bei CO2intensiven Bauteilen und Materialien.,konkrete Maßnahme,0.9968734383583069,0.9946279551368207,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9968734383583069, 0.002245483221486211, 0.0008810631115920842]",Die größte Wirkung zur CO2Reduzierung in der Lieferkette bietet aus unserer Sicht jedoch Grünstrom. Die BMW Group macht seine Verwendung bei direkten 
BMWGroup,2023,Die BMW Group hat im Jahr 2023 die Einhaltung von vertraglich vereinbarten CO2-reduzierenden Maßnahmen in der Lieferkette bei 72 Lieferanten überprüft,konkrete Maßnahme,0.9377974271774292,0.8919207938015461,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9377974271774292, 0.0458766333758831, 0.016325898468494415]",Die BMW Group hat im Jahr 2023 die Einhaltung von vertraglich vereinbarten CO2-reduzierenden Maßnahmen in der Lieferkette bei 72 Lieferanten überprüft
BMWGroup,2023,"Im Ergebnis verringerte die BMW Group im Berichtszeitraum die CO2Emissionen in der Lieferkette um rund 1,7 Mio. t CO2",konkrete Maßnahme,0.7125583291053772,0.5552639067173004,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7125583291053772, 0.15729442238807678, 0.13014723360538483]","Im Ergebnis verringerte die BMW Group im Berichtszeitraum die CO2Emissionen in der Lieferkette um rund 1,7 Mio. t CO2"
BMWGroup,2023,"Wir gehen davon aus, dass sich der aktuelle Trend durch die Umsetzung von CO2-reduzierenden Maßnahmen bis spätestens 2026 umkehren wird.",konkrete Maßnahme,0.91661536693573,0.8375931084156036,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.91661536693573, 0.07902225852012634, 0.0043624406680464745]","Wir gehen davon aus, dass sich der aktuelle Trend durch die Umsetzung von CO2-reduzierenden Maßnahmen bis spätestens 2026 umkehren wird."
BMWGroup,2023,"Lieferanten werden dabei unterstützt, Ziele zur CO2-Reduktion zu definieren",konkrete Maßnahme,0.998936116695404,0.9983456859481521,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.998936116695404, 0.0005904307472519577, 0.000473498716019094]","Lieferanten werden dabei unterstützt, Ziele zur CO2-Reduktion zu definieren"
BMWGroup,2023,"""Die bis Mitte des Jahres 2024 umgesetzt werden sollen.""",konkrete Maßnahme,0.5396549105644226,0.24995094537734985,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5396549105644226, 0.28970396518707275, 0.17064112424850464]","""Die bis Mitte des Jahres 2024 umgesetzt werden sollen."""
BMWGroup,2023,"Das Unternehmen verpflichtet sich dazu, die jeweils geltenden Arbeitsschutzgesetze weltweit einzuhalten.",konkrete Maßnahme,0.7291301488876343,0.5458541959524155,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7291301488876343, 0.1832759529352188, 0.0875939205288887]","Das Unternehmen verpflichtet sich dazu, die jeweils geltenden Arbeitsschutzgesetze weltweit einzuhalten."
BMWGroup,2023,"Der Einsatz von Managementsystemen und Zertifizierungen (z.B. Occupational Health and Safety Assessment Series, OHSAS 18001) dienen dazu, interne Vorgaben zum Arbeitsschutz und zur ergonomischen Gestaltung von Arbeitsplätzen kontinuierlich weiterzuentwickeln",konkrete Maßnahme,0.7069300413131714,0.5555314421653748,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7069300413131714, 0.15139859914779663, 0.1416713446378708]","Der Einsatz von Managementsystemen und Zertifizierungen (z.B. Occupational Health and Safety Assessment Series, OHSAS 18001) dienen dazu, interne Vorg"
BMWGroup,2023,"Wir betreiben in Deutschland eigene Betriebsrestaurants und achten dabei darauf, dass regionale und nachhaltig erzeugte Lebensmittel im Mittelpunkt stehen.",konkrete Maßnahme,0.973137378692627,0.9545311946421862,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.973137378692627, 0.01860618405044079, 0.008256443776190281]","Wir betreiben in Deutschland eigene Betriebsrestaurants und achten dabei darauf, dass regionale und nachhaltig erzeugte Lebensmittel im Mittelpunkt st"
BMWGroup,2023,"""Die Nachhaltigkeitskriterien... eine nachhaltige Wasserwirtschaft in der Produktion, die Nutzung regenerativer Energien und die Einhaltung warengruppenspezifischer Vorschriften.""",konkrete Maßnahme,0.9995747208595276,0.9993125513137784,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9995747208595276, 0.00026216954574920237, 0.00016310304636135697]","""Die Nachhaltigkeitskriterien... eine nachhaltige Wasserwirtschaft in der Produktion, die Nutzung regenerativer Energien und die Einhaltung warengrupp"
BMWGroup,2023,"den Wert verbessern, beispielsweise durch gezielte Maßnahmen gemäß unserer Betriebsvereinbarung ""Betriebliches Anwesenheitsmanagement"" (BAM) sowie durch entsprechende Initiativen im Rahmen des Gesundheitsmanagements.",konkrete Maßnahme,0.9994470477104187,0.9989932317112107,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994470477104187, 0.0004538159992080182, 9.910772496368736e-05]","den Wert verbessern, beispielsweise durch gezielte Maßnahmen gemäß unserer Betriebsvereinbarung ""Betriebliches Anwesenheitsmanagement"" (BAM) sowie dur"
BMWGroup,2023,"Die BMW Group hat sich zum Ziel gesetzt, bis 2025 jedes ihrer Werke nach einem der oben genannten internationalen Standards zertifizieren zu lassen.",konkrete Maßnahme,0.8184689879417419,0.6827535480260849,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8184689879417419, 0.13571543991565704, 0.04581552371382713]","Die BMW Group hat sich zum Ziel gesetzt, bis 2025 jedes ihrer Werke nach einem der oben genannten internationalen Standards zertifizieren zu lassen."
BMWGroup,2023,"""Grundlage dafür sind jährliche, wissenschaftsbasierte Equal-Pay-Analysen, die die BMW Group künftig auch auf internationale Standorte ausweiten will.""",konkrete Maßnahme,0.7059745192527771,0.5260762423276901,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7059745192527771, 0.17989827692508698, 0.11412717401981354]","""Grundlage dafür sind jährliche, wissenschaftsbasierte Equal-Pay-Analysen, die die BMW Group künftig auch auf internationale Standorte ausweiten will."
BMWGroup,2023,Ab 2024 soll allen Beschäftigten der BMW Group ein Anti-Diskriminierungstraining angeboten werden.,unsicher,0.45901647210121155,0.0017895400524139404,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.45901647210121155, 0.4572269320487976, 0.08375653624534607]",Ab 2024 soll allen Beschäftigten der BMW Group ein Anti-Diskriminierungstraining angeboten werden.
BMWGroup,2023,Frauenanteil erhöhen,unsicher,0.4039611518383026,0.030358195304870605,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4039611518383026, 0.373602956533432, 0.22243590652942657]",Frauenanteil erhöhen
BMWGroup,2023,"Die BMW Group arbeitet kontinuierlich daran, den weiblichen Anteil in der Gesamtbelegschaft sowie insbesondere in Führungspositionen zu erhöhen. Dies ist insofern herausfordernd, als vor allem in technischen Bereichen weiterhin mehr männliche Fachkräfte ausgebildet werden und somit am Arbeitsmarkt zur Verfügung stehen. Die BMW Group hat sich für alle Ebenen des Unternehmens Ziele beim Frauenanteil gesetzt.",konkrete Maßnahme,0.6701476573944092,0.4399038553237915,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6701476573944092, 0.23024380207061768, 0.09960854798555374]","Die BMW Group arbeitet kontinuierlich daran, den weiblichen Anteil in der Gesamtbelegschaft sowie insbesondere in Führungspositionen zu erhöhen. Dies "
BMWGroup,2023,Frauenanteil in der Gesamtbelegschaft der BMW Group auf 20 bis 22% erhöhen,unsicher,0.46856096386909485,0.15459781885147095,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.46856096386909485, 0.3139631450176239, 0.21747589111328125]",Frauenanteil in der Gesamtbelegschaft der BMW Group auf 20 bis 22% erhöhen
BMWGroup,2023,Frauenanteil in der BMW AG auf 17 bis 19% erhöhen,unsicher,0.4320574402809143,0.08826333284378052,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4320574402809143, 0.3437941074371338, 0.2241484522819519]",Frauenanteil in der BMW AG auf 17 bis 19% erhöhen
BMWGroup,2023,Frauenanteil in den Führungsfunktionen der BMW Group auf 22% erhöhen,unsicher,0.4769914150238037,0.14334672689437866,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4769914150238037, 0.33364468812942505, 0.18936385214328766]",Frauenanteil in den Führungsfunktionen der BMW Group auf 22% erhöhen
BMWGroup,2023,Frauenanteil in den Führungsfunktionen der BMW AG auf 20% erhöhen,unsicher,0.46608269214630127,0.1115056574344635,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.46608269214630127, 0.35457703471183777, 0.17934027314186096]",Frauenanteil in den Führungsfunktionen der BMW AG auf 20% erhöhen
BMWGroup,2023,"So wollen wir sicherstellen, dass der Anteil von Frauen in der Gesamtbelegschaft und in Führungsfunktionen auch in Zukunft steigt.",konkrete Maßnahme,0.7849770188331604,0.6638894751667976,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7849770188331604, 0.12108754366636276, 0.09393541514873505]","So wollen wir sicherstellen, dass der Anteil von Frauen in der Gesamtbelegschaft und in Führungsfunktionen auch in Zukunft steigt."
BMWGroup,2023,"Die BMW Group hat dabei den Anspruch, zielgerichtet, langfristig und wirkungsvoll zu agieren.",konkrete Maßnahme,0.9905552864074707,0.9842052469030023,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9905552864074707, 0.006350039504468441, 0.003094762098044157]","Die BMW Group hat dabei den Anspruch, zielgerichtet, langfristig und wirkungsvoll zu agieren."
BMWGroup,2023,"Die BMW Group will Menschen fördern und zusammenbringen, die sich gesellschaftlich engagieren.",konkrete Maßnahme,0.7886947393417358,0.6796385124325752,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7886947393417358, 0.10905622690916061, 0.10224896669387817]","Die BMW Group will Menschen fördern und zusammenbringen, die sich gesellschaftlich engagieren."
BMWGroup,2023,"Damit tragen wir als BMW Group langfristig zum Ziel von UNICEF bei, mehr als zehn Millionen Kinder und Jugendliche durch Bildung zu erreichen.",konkrete Maßnahme,0.8348537087440491,0.7221990749239922,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8348537087440491, 0.11265463382005692, 0.052491694688797]","Damit tragen wir als BMW Group langfristig zum Ziel von UNICEF bei, mehr als zehn Millionen Kinder und Jugendliche durch Bildung zu erreichen."
BMWGroup,2023,Beteiligung an Projekten für eine nachhaltigere Mobilität in Städten,konkrete Maßnahme,0.969776451587677,0.9538390748202801,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.969776451587677, 0.015937376767396927, 0.01428617350757122]",Beteiligung an Projekten für eine nachhaltigere Mobilität in Städten
BMWGroup,2023,Anteil der vollelektrischen Fahrzeuge an den Auslieferungen soll im Vergleich zu 2023 deutlich steigen,konkrete Maßnahme,0.5733042359352112,0.2603841722011566,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5733042359352112, 0.31292006373405457, 0.11377570033073425]",Anteil der vollelektrischen Fahrzeuge an den Auslieferungen soll im Vergleich zu 2023 deutlich steigen
BMWGroup,2023,EBIT-Marge im Segment Automobile soll im Jahr 2024 in einem Korridor von 8 bis 10% liegen,unsicher,0.4201532304286957,0.08778467774391174,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4201532304286957, 0.33236855268478394, 0.24747824668884277]",EBIT-Marge im Segment Automobile soll im Jahr 2024 in einem Korridor von 8 bis 10% liegen
